# raw base_link odometry (TUM format), robot's own estimator
1779360782.187597 6.353686 23.273781 0.309449 -0.015116 0.011103 -0.457867 0.888823
1779360782.240979 6.384212 23.232157 0.313998 -0.029459 0.001112 -0.453955 0.890537
1779360782.285613 6.415436 23.176823 0.311864 -0.027873 -0.008160 -0.447903 0.893610
1779360782.340929 6.440225 23.153692 0.309352 -0.021082 0.020312 -0.445339 0.894883
1779360782.395925 6.477695 23.104382 0.313170 -0.026576 0.020457 -0.441684 0.896544
1779360782.453302 6.520277 23.054686 0.315330 -0.030747 0.016973 -0.428129 0.903035
1779360782.504874 6.566007 23.012724 0.310835 -0.040845 0.020090 -0.403350 0.913913
1779360782.558784 6.599643 22.971972 0.314002 -0.027064 0.015284 -0.366293 0.929981
1779360782.609645 6.639040 22.941776 0.318038 -0.032050 0.012343 -0.333329 0.942185
1779360782.664239 6.689684 22.902704 0.318555 -0.034877 0.001640 -0.301330 0.952881
1779360782.718468 6.700127 22.891090 0.305982 -0.031595 0.025212 -0.279287 0.959357
1779360782.765273 6.744707 22.860453 0.309418 -0.033647 0.028193 -0.261425 0.964225
1779360782.822440 6.796310 22.832373 0.310902 -0.035234 0.020238 -0.239491 0.970048
1779360782.872449 6.851273 22.808725 0.304250 -0.043463 0.022495 -0.223613 0.973449
1779360782.925203 6.864905 22.791439 0.309964 -0.028866 0.007886 -0.208711 0.977519
1779360782.978501 6.915909 22.767509 0.315386 -0.025911 -0.003380 -0.198336 0.979786
1779360783.034227 6.970117 22.742765 0.319436 -0.033314 -0.014128 -0.190970 0.980929
1779360783.107954 7.015673 22.731409 0.310049 -0.037508 0.013953 -0.184897 0.981943
1779360783.138767 7.069288 22.709471 0.314256 -0.030597 0.023183 -0.177438 0.983383
1779360783.206027 7.123770 22.692165 0.316522 -0.031592 0.016714 -0.170080 0.984782
1779360783.247834 7.188720 22.669361 0.303662 -0.027438 0.011754 -0.163095 0.986159
1779360783.302252 7.206564 22.659693 0.309966 -0.016086 0.014531 -0.155471 0.987603
1779360783.355510 7.256334 22.642323 0.316165 -0.011369 0.009847 -0.151844 0.988290
1779360783.407367 7.315032 22.624435 0.318695 -0.019674 -0.000547 -0.150621 0.988396
1779360783.458242 7.372283 22.602720 0.311943 -0.018272 0.003789 -0.148245 0.988775
1779360783.514045 7.388085 22.598755 0.313338 -0.017685 0.019165 -0.149196 0.988464
