# camera_optical trajectory from onboard odometry (NOT ground truth)
1779361464.422841 6.997968 19.383497 0.309825 0.493884 -0.511112 0.517141 -0.476873
1779361464.560618 7.147883 19.372429 0.313001 0.491563 -0.505858 0.522980 -0.478503
1779361464.704731 7.276611 19.368326 0.313554 0.491319 -0.503169 0.523616 -0.480887
1779361464.838138 7.418311 19.364845 0.311822 0.491461 -0.507639 0.514742 -0.485602
1779361464.980477 7.555472 19.354745 0.307245 -0.492971 0.512840 -0.512032 0.481453
1779361465.118466 7.726471 19.354957 0.311058 0.496310 -0.503257 0.517792 -0.481976
1779361465.263460 7.850868 19.349918 0.318961 0.492534 -0.505601 0.513445 -0.488009
1779361465.402716 7.939162 19.338999 0.304979 0.497379 -0.511235 0.513751 -0.476773
1779361465.543132 8.093078 19.341633 0.305586 0.498269 -0.505090 0.514103 -0.481986
1779361465.687230 8.238407 19.340328 0.314394 0.498108 -0.505022 0.512912 -0.483490
1779361465.822807 8.357788 19.332081 0.309374 -0.495423 0.509486 -0.509269 0.485413
1779361465.961265 8.507703 19.333790 0.307249 0.500434 -0.501790 0.510386 -0.487114
1779361466.105071 8.654034 19.328131 0.326091 0.492497 -0.496136 0.516504 -0.494489
1779361466.246271 8.800807 19.326939 0.313356 0.502111 -0.500213 0.512823 -0.484442
1779361466.385592 8.939950 19.329030 0.306839 -0.501643 0.504106 -0.503209 0.490930
1779361466.529593 9.091051 19.323572 0.306823 0.501496 -0.502986 0.507333 -0.487976
1779361466.672914 9.217486 19.330100 0.318887 0.500135 -0.489807 0.518026 -0.491533
1779361466.821969 9.382133 19.331731 0.315438 -0.501106 0.502950 -0.500664 0.495247
1779361466.950065 9.514929 19.324503 0.303518 -0.504598 0.507634 -0.500488 0.487032
1779361467.086730 9.675125 19.324846 0.309243 0.501852 -0.499116 0.505883 -0.493063
1779361467.226209 9.815581 19.320261 0.315091 0.500000 -0.500249 0.502473 -0.497265
1779361467.369948 9.964240 19.318774 0.304320 -0.503610 0.506042 -0.499436 0.490778
1779361467.510740 10.122480 19.325695 0.307875 0.503544 -0.497069 0.501238 -0.498122
1779361467.661402 10.270532 19.327252 0.322443 0.499913 -0.495305 0.503297 -0.501450
1779361467.791687 10.372348 19.327900 0.310534 0.508208 -0.496038 0.507746 -0.487714
1779361467.932974 10.535126 19.334148 0.307778 0.508111 -0.495850 0.501269 -0.494658
1779361468.071360 10.672191 19.343766 0.296483 0.504612 -0.487797 0.510989 -0.496297
1779361468.215400 10.767817 19.347567 0.312944 0.507035 -0.492414 0.509418 -0.490854
1779361468.355824 10.929280 19.355961 0.302331 0.508374 -0.504786 0.488785 -0.497831
1779361468.496559 11.089521 19.354626 0.302731 0.510746 -0.497120 0.497605 -0.494368
