# camera_optical trajectory from onboard odometry (NOT ground truth)
1779361294.545003 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361294.651107 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361294.792792 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361294.935744 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361295.072737 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361295.210213 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361295.351213 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361295.490302 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361295.628135 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361295.773192 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361295.913936 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361296.073301 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361296.198729 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361296.341733 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361296.472939 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361296.613097 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361296.756166 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361296.898930 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361297.036474 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361297.176860 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361297.317374 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361297.456366 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361297.609626 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361297.776901 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361297.880379 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361298.020701 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361298.170911 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361298.299756 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361298.444020 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361298.581893 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361298.723114 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
